fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	is_unbalance	scale_pos_weight	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	estimulos	ganancia	iteracion_bayesiana
20231115 033112	673	1734329	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	193	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.161679433267247	0.889651079161333	865	21892	9356	75546280.8595702	50
20231115 033504	673	1734329	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	41	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.298680960503863	0.867783310995586	760	11573	10342	71606879.5602199	51
20231115 034205	673	1734329	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	205	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.214369113239035	0.2851186957014	1001	4377	8700	67749435.2823588	52
20231115 035956	673	1734329	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	4000	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0224487680524922	0.0404643659158466	67	12009	10743	79071023.988006	53
20231115 040910	673	1734329	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	895	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.129046229472378	0.25174042025513	909	22643	9677	74321889.5552224	54
20231115 041700	673	1734329	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	421	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.179985172713016	0.601174703354975	322	315	10660	66038930.5347326	55
20231115 042844	673	1734329	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	431	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0813860330018885	0.459304397264854	469	3428	11219	79075795.6021989	56
20231115 043248	673	1734329	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	281	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.130513336939582	0.943301835615908	1005	33065	10154	82025748.125937	57
20231115 043654	673	1734329	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	708	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.159970142027072	0.0419227285647387	144	23765	10893	75190939.0304848	58
20231115 044516	673	1734329	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	193	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0741814955647362	0.935203334273697	476	1951	10710	79054487.7561219	59
20231115 045004	673	1734329	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	573	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.297768735146946	0.139165354672539	288	46668	11823	71203877.5612194	60
20231115 045811	673	1734329	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	794	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.277147369886854	0.958296825121338	476	18495	9354	73592444.7776112	61
20231115 050601	673	1734329	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	476	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.230457627089328	0.430967087882043	118	21071	9186	73115031.4842579	62
20231115 051920	673	1734329	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	385	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0429903230194612	0.507855964238855	509	1808	10019	81792257.3713143	63
20231115 053434	673	1734329	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	596	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0361915111553192	0.323281076281894	573	952	9500	79960009.9950025	64
20231115 054125	673	1734329	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	199	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.108496982498926	0.980685473544702	534	4163	10129	74839168.9155422	65
20231115 054656	673	1734329	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	381	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.225549470931927	0.241403672119871	111	20874	10603	74987795.6021989	66
